prompt_id,user_id,timestamp,department,model_name,prompt_text,token_count,cost_usd,risk_flag,risk_score,risk_level
LOGF3992A0D24A5,USR32D3FC0C51F5,2022-12-10T23:39:59,Mobile,gpt-4.1,Explain this SQL query: SELECT * FROM orders WHERE status='pending',1870.0,0.0374,0,10.2,Low
LOG7E250B2EECB2,USRF44FF1B99C70,2023-11-08T20:50:47,Frontend,claude-haiku-3.5,"My password is hunter2, can you check if this code is secure?",811.0,0.002433,1,36.7,Medium
LOGC72B3BEB6D09,USREF1F9DC2D28C,2023-08-04T14:02:25,DevOps,gpt-4.1-mini,Write a Python script to parse JSON responses,657.0,0.002628,0,9.0,Low
LOGE0E8D8265ABB,USR3E1B51D38724,2022-10-07T22:52:02,DevOps,claude-haiku-3.5,Design a REST API for a social media platform,1558.0,0.004674,0,6.8,Low
LOGFA7200125390,USRE94D4D54F556,2024-03-07T00:26:50,Mobile,claude-sonnet-4,"My password is hunter2, can you check if this code is secure?",541.0,0.008115,1,47.6,Medium
LOGEC078F93975D,USR3A29E9F5BB61,2023-03-31T06:07:30,DevOps,github-copilot,Help me refactor this legacy Java code to use streams,1331.0,0.01331,0,0.0,Low
LOG157D63585EB5,USR8728B58E37EF,2024-01-27T11:45:41,Engineering,gpt-4.1-mini,Write unit tests for this ML model evaluation pipeline,875.8788553280099,0.004443275539626381,0,1.6,Low
LOGF790EECA9B1A,USRE5367FB3B0C2,2022-08-11T08:30:36,Backend,gpt-4.1-mini,Fix this memory leak in the following C++ code,932.0,0.003728,0,13.2,Low
LOG16BD146DBBD4,USRCD4682A1E54D,2023-02-22T16:51:14,Mobile,claude-sonnet-4,Generate a regex to validate email addresses,966.0,0.01449,1,34.2,Medium
LOGCC8B4A60DBED,USR7665A1043EBC,2022-10-20T07:44:42,Data Science,llama-3.3-70b,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,768.0,0.001536,1,87.1,Critical
LOG392A9DB9A033,USR26AE5F81F1A2,2024-02-11T18:24:10,Security,gpt-4.1-mini,"My API key sk-prod-abc123def456 is not working, please debug",587.0,0.002348,1,50.1,High
LOG03186809BC7E,USRE051F65780E3,2024-04-07T17:30:57,Backend,gpt-4.1-mini,What are the security implications of storing JWT in localStorage?,10336.082658043273,0.07292799477211895,0,13.3,Low
LOGF4F90500D138,USRD96DD988345E,2023-05-29T21:01:36,DevOps,llama-3.3-70b,Help me debug this error: AttributeError in line 42,4036.0,0.008072,0,1.2,Low
LOG42B01728546E,USR1DB93F07AF50,2023-08-15T21:22:22,Data Science,gpt-4.1,Create a data pipeline for real-time analytics,295.0,0.0059,0,4.0,Low
LOGECB89BFF8873,USR264F95D783D2,2024-02-22T10:30:31,Backend,claude-sonnet-4,Translate this function to TypeScript,1367.0,0.020505,0,2.5,Low
LOG081220F561B2,USR1F1C8F224AEC,2022-10-18T12:34:47,Engineering,claude-haiku-3.5,Optimise this database query for performance,3636.0,0.010908,0,10.8,Low
LOGC7EB8ADED86C,USR8728B58E37EF,2024-05-07T16:50:00,Engineering,gemini-2.5-pro,The SSN 123-45-6789 belongs to employee ID EMP001,2647.4993144144305,0.02330273117453416,1,50.7,High
LOGEB528C96BA95,USRC3682D17A951,2022-10-13T20:50:14,Engineering,gpt-4.1,Generate a monthly report for the board,1645.0,0.0329,0,9.6,Low
LOGE6929E57103A,USRBE76BC0BF7E0,2023-09-07T02:34:03,Frontend,gemini-2.5-pro,Translate this function to TypeScript,4125.0,0.033,0,2.7,Low
LOGD9DE2EEB4A3E,USR4A554965767D,2023-12-18T19:06:17,Data Science,llama-3.3-70b,Review this PR and suggest improvements,276.0,0.000552,0,3.8,Low
LOG5E07D3C48393,USR3BC0CF8694B8,2023-09-24T06:20:27,Mobile,gpt-4.1,Implement a binary search tree in Python,983.0,0.01966,0,13.6,Low
LOG70ABE1A273D8,USR6A73A858FF5E,2022-12-04T07:24:59,Frontend,github-copilot,Process card 4111-1111-1111-1111 for customer John Smith,3928.0,0.03928,1,61.8,High
LOG41F12017A223,USR76CFD1470386,2024-06-03T03:00:27,Backend,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",2497.0,0.009988,1,36.1,Medium
LOGA1B3FB24DFBC,USRE462D33EBC72,2023-01-02T21:32:00,Security,gpt-4.1-mini,Write acceptance criteria for this user story,804.0,0.003216,0,3.3,Low
LOG631BD0296840,USRE6A812CC68F3,2024-04-28T06:03:28,Mobile,github-copilot,Review this PR and suggest improvements,627.0,0.00627,0,13.8,Low
LOG3A796BAEF411,USR3A29E9F5BB61,2023-12-27T21:24:01,DevOps,gpt-4.1-mini,"My API key sk-prod-abc123def456 is not working, please debug",920.0,0.00368,1,64.5,High
LOGB061E46F3F69,USR495C09F2AC5F,2023-01-19T21:47:48,Frontend,llama-3.3-70b,Write unit tests for this function: {code},6788.998083382679,0.013171355448698614,0,10.9,Low
LOGCE52D0EE50EF,USR3A29E9F5BB61,2024-03-03T11:44:48,DevOps,gemini-2.5-pro,Optimise this database query for performance,1507.0,0.012056,0,9.6,Low
LOGDE02DD131D54,USR98EA4FEF5EF4,2022-07-07T20:27:15,Backend,llama-3.3-70b,Translate this function to TypeScript,1222.0,0.002444,0,3.1,Low
LOGC264DD694EFB,USRB544F17BE1A7,2022-06-11T06:55:43,Frontend,gpt-4.1-mini,What is the best architecture for a microservice handling 10k rps?,389.0,0.001556,0,9.5,Low
LOG9D2FCAC2454C,USR65891F723BA2,2022-08-28T17:26:11,Mobile,claude-sonnet-4,Explain how Kubernetes pod scheduling works,1560.0,0.0234,0,8.9,Low
LOGA27D243AFDA3,USRB80050CD7911,2023-09-30T17:42:22,Data Science,gpt-4.1-mini,Debug this React component re-rendering issue,1662.0,0.006648,0,13.0,Low
LOGB1889618504F,USRC3682D17A951,2022-09-23T04:56:01,Engineering,gpt-4.1,"My API key sk-prod-abc123def456 is not working, please debug",1048.0,0.02096,1,76.0,Critical
LOG7CE09402C637,USRAD008551D068,2023-11-26T17:56:37,Data Science,claude-sonnet-4,Generate a monthly report for the board,12000.0,0.18,0,9.0,Low
LOG9DE339261B5A,USR8728B58E37EF,2023-02-27T20:24:12,Engineering,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",909.2884637203415,0.005289865900773706,1,21.3,Low
LOG0FA26985B6DA,USRF44FF1B99C70,2022-09-16T19:17:30,Frontend,gpt-4.1-mini,Draft an email to the client about project delay,486.0,0.001944,1,38.3,Medium
LOG28B479EFF8FF,USR3E1B51D38724,2022-06-02T06:42:56,DevOps,llama-3.3-70b,Help me debug this error: AttributeError in line 42,11023.0,0.022046,0,6.2,Low
LOG971E24DA1494,USRBE76BC0BF7E0,2023-06-09T06:59:31,Frontend,gemini-2.5-pro,Review this PR and suggest improvements,679.0,0.005432,0,13.7,Low
LOG9C6CF4A7EC38,USRE1F7DE232772,2023-04-19T19:47:30,Backend,claude-haiku-3.5,Debug this React component re-rendering issue,1627.0,0.004881,0,9.3,Low
LOG372DAE13FF47,USRD84512CF5310,2024-05-19T20:37:50,DevOps,llama-3.3-70b,Implement a binary search tree in Python,2451.0,0.004902,0,2.0,Low
LOG00CE7385CA3F,USR7665A1043EBC,2023-07-31T15:23:05,Data Science,gpt-4.1-mini,The SSN 123-45-6789 belongs to employee ID EMP001,724.0,0.002896,1,67.8,High
LOGCD63A1C23FF5,USRD96DD988345E,2023-09-24T09:15:02,DevOps,gpt-4.1-mini,Summarise the following document: {doc},1474.0,0.005896,0,12.8,Low
LOG7D6DF7E7B64E,USR057732A51A1A,2023-10-08T12:01:14,Data Science,gemini-2.5-pro,Help me write documentation for this REST API,2572.0,0.020576,0,9.1,Low
LOGF4DA4CD38CC0,USRD40A133454C7,2022-10-06T07:48:52,Mobile,llama-3.3-70b,Write acceptance criteria for this user story,4071.0,0.008142,0,13.1,Low
LOG39A535E929D0,USRDB83E5A54F84,2022-08-05T20:21:49,Frontend,llama-3.3-70b,Implement a binary search tree in Python,1773.0,0.003546,0,1.0,Low
LOG631D430E9B37,USR6B723996EA89,2022-06-11T18:00:18,Backend,github-copilot,Explain this SQL query: SELECT * FROM orders WHERE status='pending',474.0,0.00474,0,3.9,Low
LOG28E5C0A8D72C,USRB55181A56CF0,2022-12-09T14:39:08,Mobile,claude-sonnet-4,Optimise this pandas DataFrame merge operation,783.0,0.011745,0,7.3,Low
LOG910FF8E77F41,USR5CF2F87353D0,2023-12-11T00:00:01,Security,github-copilot,What are the security implications of storing JWT in localStorage?,2352.0,0.02352,0,6.3,Low
LOGE52EC880DBF2,USR2A03B927127E,2024-05-20T17:12:19,Engineering,claude-haiku-3.5,Review this PR and suggest improvements,941.0,0.002823,0,7.8,Low
LOGC481E8FA4FEF,USR32C798E5169A,2022-12-30T05:56:45,Security,gemini-2.5-pro,Fix this memory leak in the following C++ code,1596.0,0.012768,0,13.0,Low
LOG700AD6762D73,USR65D56B978DF2,2023-05-06T06:51:20,DevOps,llama-3.3-70b,Design a REST API for a social media platform,1593.0,0.003186,0,7.1,Low
LOG8A9F9E5606A1,USR26AE5F81F1A2,2024-01-16T02:31:52,Security,github-copilot,Help me refactor this legacy Java code to use streams,1710.0,0.0171,0,7.3,Low
LOGDA0FE277E729,USR5BD8B387372A,2023-02-20T02:19:28,Backend,claude-sonnet-4,Create a data pipeline for real-time analytics,1038.0,0.01557,0,3.4,Low
LOG8BACDBF98D15,USR2CEBE6C7D0EF,2024-02-28T12:43:14,Mobile,claude-sonnet-4,Create a data pipeline for real-time analytics,834.0,0.01251,0,7.0,Low
LOG38364F4AE85D,USRD87C16B4D444,2023-05-31T07:39:33,Security,claude-haiku-3.5,Write unit tests for this ML model evaluation pipeline,1723.6603255512962,0.005904519006999729,0,12.5,Low
LOGDBEE88E0701C,USRDC516F8DB2A1,2023-09-14T02:34:10,Frontend,gemini-2.5-pro,Draft an email to the client about project delay,3717.0,0.029736,1,29.4,Medium
LOG1B49BDA1F2A6,USRBACCF09F2FDC,2022-06-04T10:48:10,Security,gemini-2.5-pro,Optimise this database query for performance,930.0,0.00744,0,1.6,Low
LOGB7CF5D551C4B,USRB84E49DCC2EA,2024-06-25T19:36:36,Backend,gpt-4.1,Write unit tests for this ML model evaluation pipeline,12389.555840858377,0.23393753867233802,0,3.4,Low
LOG048343CCC1C0,USR12919CB6AA18,2023-03-04T04:12:20,Security,gemini-2.5-pro,Write unit tests for this ML model evaluation pipeline,845.0,0.00676,0,2.0,Low
LOGF055700923BE,USRB84E49DCC2EA,2023-01-25T15:37:57,Backend,claude-haiku-3.5,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,459.98764045762334,0.002018517209850933,1,90.4,Critical
LOGC4A1398A9FE5,USR3D42EBB0CF92,2024-05-05T07:07:35,DevOps,claude-sonnet-4,What are the security implications of storing JWT in localStorage?,2413.0,0.036195,0,5.9,Low
LOG03E466F2E904,USRAEC99E76025C,2022-08-07T15:09:01,Security,gpt-4.1,Help me debug this error: AttributeError in line 42,726.0,0.01452,0,12.0,Low
LOGCD1E1126816F,USRE5367FB3B0C2,2022-10-07T07:27:01,Backend,gpt-4.1-mini,Translate this function to TypeScript,1430.0,0.00572,0,1.9,Low
LOG0EBD25F331EB,USR4E24796CCF1C,2023-01-08T22:03:44,Backend,gpt-4.1-mini,Translate this function to TypeScript,12000.0,0.048,0,12.6,Low
LOG109E1749D977,USR2B0E94085C89,2023-01-14T21:16:13,Security,claude-sonnet-4,Help me refactor this legacy Java code to use streams,10917.056933762144,0.25899564114765916,0,11.8,Low
LOGBFCA5E0CA49C,USRE5367FB3B0C2,2022-11-29T20:33:14,Backend,claude-sonnet-4,Debug this React component re-rendering issue,683.0,0.010245,0,9.1,Low
LOG7D490153C38B,USR32C798E5169A,2024-02-13T05:38:44,Security,claude-sonnet-4,Write a Python script to parse JSON responses,1374.0,0.02061,0,5.0,Low
LOG41258C947E62,USR6B723996EA89,2024-01-15T05:58:58,Backend,claude-haiku-3.5,Generate a monthly report for the board,2140.0,0.00642,0,11.6,Low
LOGEA337CABF29A,USR3E1B51D38724,2024-04-25T18:51:52,DevOps,llama-3.3-70b,"My password is hunter2, can you check if this code is secure?",2938.0,0.005876,1,27.3,Medium
LOG359E181CBEF8,USR55F9F7716F77,2024-01-23T05:40:37,Frontend,llama-3.3-70b,What are the security implications of storing JWT in localStorage?,1448.0,0.002896,0,5.4,Low
LOGC6FCDE65B405,USR32C798E5169A,2024-03-29T18:13:55,Security,claude-sonnet-4,Write a Python script to parse JSON responses,1309.0,0.019635,0,7.3,Low
LOG96C0ABC04DE1,USRBE76BC0BF7E0,2023-03-01T21:18:33,Frontend,claude-haiku-3.5,Explain how Kubernetes pod scheduling works,1648.0,0.004944,0,12.0,Low
LOG2FE6EB384C7D,USR3E1B51D38724,2022-10-11T09:40:03,DevOps,llama-3.3-70b,Explain this SQL query: SELECT * FROM orders WHERE status='pending',3124.0,0.006248,0,5.0,Low
LOG5AA31356D66D,USRE1F7DE232772,2024-03-06T06:03:51,Backend,llama-3.3-70b,Optimise this pandas DataFrame merge operation,2351.0,0.004702,0,11.2,Low
LOGD169562BC313,USRD96DD988345E,2023-10-11T06:36:49,DevOps,claude-sonnet-4,Debug this React component re-rendering issue,1201.0,0.018015,0,8.9,Low
LOGA71AC9F2BD4E,USR91BFEDF09760,2024-01-22T07:07:21,Security,gpt-4.1-mini,Generate a monthly report for the board,3146.0,0.012584,0,12.1,Low
LOG584E311FBACA,USRE1F7DE232772,2024-01-05T17:13:51,Backend,github-copilot,Write unit tests for this ML model evaluation pipeline,437.0,0.00437,0,7.2,Low
LOG55876EC1C087,USRB544F17BE1A7,2023-11-15T13:29:19,Frontend,github-copilot,Help me write documentation for this REST API,3962.0,0.03962,0,4.1,Low
LOGE6258CDCF764,USRD6B1A1005545,2022-12-15T21:43:40,Security,github-copilot,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,3015.0,0.03015,1,85.1,Critical
LOG0527FB918D1B,USR3D42EBB0CF92,2022-07-11T23:03:29,DevOps,github-copilot,What are the security implications of storing JWT in localStorage?,3142.0,0.03142,0,8.5,Low
LOG7E86D24B0314,USR1227EBCB774A,2023-02-19T15:13:49,Frontend,gpt-4.1-mini,Write a Python script to parse JSON responses,2697.0,0.010788,0,10.0,Low
LOGAA1BA00469C9,USRBACCF09F2FDC,2022-12-21T16:17:16,Security,gpt-4.1-mini,Write unit tests for this function: {code},367.0,0.001468,0,0.9,Low
LOG98211D2D9982,USRD6B1A1005545,2024-06-01T03:56:23,Security,gpt-4.1-mini,Create a data pipeline for real-time analytics,465.0,0.00186,0,10.7,Low
LOGEC7C1220ED3C,USR8963F2E9CEC6,2023-11-22T14:41:19,DevOps,gpt-4.1,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,3067.0,0.06134,1,89.9,Critical
LOG2DCD88798381,USRAFAAFDE5FE5A,2023-11-07T20:14:21,Security,gpt-4.1,Fix this memory leak in the following C++ code,1387.0,0.02774,0,14.9,Low
LOGEAB70C953F94,USR5BD8B387372A,2023-04-21T01:44:31,Backend,github-copilot,The SSN 123-45-6789 belongs to employee ID EMP001,3858.0,0.03858,1,64.8,High
LOG1BDEB7128D34,USR417CBC4EC7E0,2023-07-03T00:00:19,DevOps,gpt-4.1,Explain how Kubernetes pod scheduling works,6250.121043472615,0.1285270933520492,0,6.5,Low
LOG58121A11ECE1,USR2A03B927127E,2022-07-30T05:01:21,Engineering,gpt-4.1-mini,The SSN 123-45-6789 belongs to employee ID EMP001,625.0,0.0025,1,68.2,High
LOG856FD5666CDC,USRAD008551D068,2022-10-25T16:31:14,Data Science,claude-sonnet-4,Generate a monthly report for the board,2719.0,0.040785,0,7.9,Low
LOG0CA978A727D7,USRB758965695CA,2024-05-01T13:16:10,Data Science,gpt-4.1-mini,Review this PR and suggest improvements,151.0,0.000604,0,9.8,Low
LOG2FD04AB07916,USREF1F9DC2D28C,2023-10-25T20:52:05,DevOps,llama-3.3-70b,Help me refactor this legacy Java code to use streams,1531.0,0.003062,0,12.5,Low
LOGFB5451B234BC,USR26AE5F81F1A2,2023-12-05T22:44:52,Security,gemini-2.5-pro,Summarise the following document: {doc},786.0,0.006288,0,4.3,Low
LOGBCBE62F0905A,USR22373F2763A1,2024-02-16T13:44:29,Data Science,gpt-4.1-mini,Help me debug this error: AttributeError in line 42,1088.0,0.004352,0,12.1,Low
LOGC4712FE69985,USR98EA4FEF5EF4,2024-03-05T08:06:35,Backend,gpt-4.1-mini,Write a Python script to parse JSON responses,4852.0,0.019408,0,3.0,Low
LOG0DDF5DCF586E,USR4B6214C8B97B,2024-02-24T04:27:54,Engineering,github-copilot,Write a Python script to parse JSON responses,567.0,0.00567,0,0.9,Low
LOG2BBCE7D4D6D6,USRCD4682A1E54D,2023-01-21T01:47:30,Mobile,gpt-4.1,Help me debug this error: AttributeError in line 42,1446.0,0.02892,0,7.9,Low
LOG07BC688AA7B8,USRCE7A3D5555BF,2022-06-13T08:16:07,Engineering,claude-sonnet-4,Debug this React component re-rendering issue,1766.3948346552004,0.025617583378097247,0,13.0,Low
LOG21F5A5690A1E,USR8728B58E37EF,2022-10-01T23:46:44,Engineering,claude-haiku-3.5,Generate a regex to validate email addresses,1757.4236571441318,0.007996517951290302,1,28.4,Medium
LOGF7050701752C,USRFEDD2DE52C95,2024-06-28T10:10:38,Engineering,github-copilot,Summarise the following document: {doc},2184.774617278263,0.033925878750417846,0,8.7,Low
LOG78374CF71B82,USRB80050CD7911,2024-01-30T06:27:36,Data Science,llama-3.3-70b,Generate a monthly report for the board,797.0,0.001594,0,14.1,Low
LOGD2C05956162C,USR38D8F8568C40,2024-01-16T09:11:40,Engineering,claude-sonnet-4,Write unit tests for this ML model evaluation pipeline,681.0,0.010215,0,6.2,Low
LOG8C092E784247,USR65D56B978DF2,2022-11-09T13:54:37,DevOps,claude-sonnet-4,Process card 4111-1111-1111-1111 for customer John Smith,1578.0,0.02367,1,63.5,High
LOGA38929E66AAA,USRBE76BC0BF7E0,2023-02-12T22:59:58,Frontend,github-copilot,Write acceptance criteria for this user story,4586.0,0.04586,0,1.7,Low
LOGFADB5A7E6746,USR28AF02F78D98,2022-11-06T16:46:40,Mobile,gpt-4.1,Process card 4111-1111-1111-1111 for customer John Smith,18768.731309169412,0.3311245040717469,1,64.0,High
LOGEB55A85A07A1,USR14AE0E036EEE,2023-09-24T05:21:59,Engineering,gpt-4.1,Generate a regex to validate email addresses,1120.0,0.0224,1,24.3,Low
LOGF66E0B2811B5,USR3E1B51D38724,2024-06-04T22:23:02,DevOps,gemini-2.5-pro,Generate a regex to validate email addresses,578.0,0.004624,1,33.2,Medium
LOG322C040A25F3,USR1F1C8F224AEC,2022-07-25T05:46:55,Engineering,gpt-4.1-mini,Design a REST API for a social media platform,1711.0,0.006844,0,11.2,Low
LOG3E404E68A884,USRDC516F8DB2A1,2024-01-01T23:43:09,Frontend,llama-3.3-70b,Write acceptance criteria for this user story,315.0,0.00063,0,4.7,Low
LOG059E0C1A1B3A,USREEFB49F29675,2022-06-14T11:41:15,Engineering,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',897.0,0.013455,0,5.6,Low
LOG2C7146ADDE97,USR12919CB6AA18,2023-03-27T10:22:30,Security,gpt-4.1-mini,Debug this React component re-rendering issue,1062.0,0.004248,0,6.3,Low
LOG3228A65274C2,USR811A4447AB71,2024-01-01T16:58:22,Backend,gpt-4.1,Draft an email to the client about project delay,2328.0,0.04656,1,39.8,Medium
LOG8FFBCBCB74C5,USRBF5764BB1619,2024-05-03T12:31:42,Engineering,gpt-4.1,Write acceptance criteria for this user story,11671.53081332385,0.18422410053232385,0,7.2,Low
LOG50340C69A202,USR55F9F7716F77,2023-12-23T16:55:45,Frontend,llama-3.3-70b,Optimise this database query for performance,955.0,0.00191,0,14.8,Low
LOG8284E1DE5248,USRBE76BC0BF7E0,2022-12-11T14:19:22,Frontend,gemini-2.5-pro,"My API key sk-prod-abc123def456 is not working, please debug",2290.0,0.01832,1,71.7,High
LOGD7EF02D47F34,USR91BFEDF09760,2023-08-15T05:38:55,Security,gpt-4.1-mini,Translate this function to TypeScript,792.0,0.003168,0,0.8,Low
LOG4BF171C858CF,USR32C798E5169A,2022-10-09T06:41:28,Security,github-copilot,What are the security implications of storing JWT in localStorage?,774.0,0.00774,0,2.5,Low
LOGB2BA02271D9B,USRCBD063DEE86F,2024-01-23T22:44:07,Data Science,gpt-4.1-mini,Write a Python script to parse JSON responses,1693.0,0.006772,0,11.1,Low
LOG0081C3F07C60,USR9F8EAC45CEAF,2022-10-03T21:40:44,Frontend,claude-sonnet-4,Generate a regex to validate email addresses,3450.0,0.05175,1,38.3,Medium
LOG233C412D628E,USRCD4682A1E54D,2024-01-17T08:47:30,Mobile,claude-haiku-3.5,Optimise this database query for performance,2416.0,0.007248,0,4.0,Low
LOG6AFA56454359,USR9322BCA623D7,2024-04-22T13:06:43,Data Science,claude-haiku-3.5,Help me debug this error: AttributeError in line 42,1645.0,0.004935,0,8.9,Low
LOG09040295CAF9,USRE051F65780E3,2023-11-10T03:51:13,Backend,claude-haiku-3.5,Translate this function to TypeScript,6347.612852772441,0.024839429089521338,0,12.5,Low
LOGC4D4427B305C,USRB80050CD7911,2023-12-02T00:59:46,Data Science,gpt-4.1,Create a data pipeline for real-time analytics,1646.0,0.03292,0,1.0,Low
LOG33017B86DE90,USR28AF02F78D98,2023-05-02T23:29:02,Mobile,claude-haiku-3.5,"My password is hunter2, can you check if this code is secure?",2446.724413302527,0.009790888889517903,1,38.4,Medium
LOG83F53EB345F7,USRBE76BC0BF7E0,2023-08-28T17:52:54,Frontend,gemini-2.5-pro,Explain this SQL query: SELECT * FROM orders WHERE status='pending',1384.0,0.011072,0,3.6,Low
LOG731FA2587EEB,USR76CFD1470386,2022-10-10T22:41:59,Backend,gpt-4.1-mini,Help me debug this error: AttributeError in line 42,307.0,0.001228,0,14.5,Low
LOGA7ADFB57D384,USRBF5764BB1619,2023-07-24T03:28:37,Engineering,github-copilot,Help me refactor this legacy Java code to use streams,7673.449202183734,0.11223693710863739,0,13.2,Low
LOG7A03DCA09508,USR9F8EAC45CEAF,2024-02-02T15:22:27,Frontend,gpt-4.1,Generate a monthly report for the board,408.0,0.00816,0,13.4,Low
LOG846FF20B84A0,USRAD008551D068,2023-09-09T08:20:14,Data Science,claude-sonnet-4,Generate a monthly report for the board,441.0,0.006615,0,11.4,Low
LOG2D882266E8BE,USRFEDD2DE52C95,2024-05-30T06:06:08,Engineering,gpt-4.1,Summarise the following document: {doc},1266.2750325695463,0.03592112292664414,0,1.9,Low
LOGA09CF9D4F63A,USRDE02917CBB9C,2022-11-25T11:44:02,Mobile,gemini-2.5-pro,Help me write documentation for this REST API,1049.0,0.008392,0,10.2,Low
LOGD6E24AC8ABCB,USR65891F723BA2,2023-02-22T23:15:30,Mobile,claude-sonnet-4,Write a Terraform module for AWS ECS,903.0,0.013545,0,9.6,Low
LOG1C95D52F9A02,USRDE02917CBB9C,2022-06-22T15:19:37,Mobile,gemini-2.5-pro,What are the security implications of storing JWT in localStorage?,3598.0,0.028784,0,7.6,Low
LOGA395BA551453,USRE5367FB3B0C2,2023-05-25T09:36:28,Backend,github-copilot,Translate this function to TypeScript,1348.0,0.01348,0,10.0,Low
LOG5B0940FB65BB,USRE6A812CC68F3,2023-06-20T16:49:09,Mobile,github-copilot,Summarise the following document: {doc},600.0,0.006,0,12.4,Low
LOG61A785925261,USR3A29E9F5BB61,2023-11-05T16:09:11,DevOps,gpt-4.1,Write unit tests for this ML model evaluation pipeline,1437.0,0.02874,0,6.4,Low
LOG5268ADF4E8BA,USRCE7A3D5555BF,2022-09-08T00:49:19,Engineering,gpt-4.1-mini,Draft an email to the client about project delay,5389.565563279887,0.029104128989285397,1,27.8,Medium
LOGDE2D4B27C61D,USRFEDD2DE52C95,2023-10-17T00:05:00,Engineering,gemini-2.5-pro,The SSN 123-45-6789 belongs to employee ID EMP001,3585.980421202188,0.028806040436606364,1,63.4,High
LOGC9EC82E304C4,USR7665A1043EBC,2024-04-09T20:02:58,Data Science,gemini-2.5-pro,Fix this memory leak in the following C++ code,1670.0,0.01336,0,13.8,Low
LOGCE9678E317B8,USR495C09F2AC5F,2023-06-26T00:15:20,Frontend,github-copilot,Write a Terraform module for AWS ECS,4041.6479278226648,0.042100346388934305,0,8.4,Low
LOGAD01B8152051,USR1DB93F07AF50,2023-07-10T17:25:24,Data Science,llama-3.3-70b,Process card 4111-1111-1111-1111 for customer John Smith,1755.0,0.00351,1,69.8,High
LOG0C09D94031B4,USRD84512CF5310,2024-03-11T05:23:17,DevOps,gpt-4.1-mini,Process card 4111-1111-1111-1111 for customer John Smith,2430.0,0.00972,1,57.7,High
LOG27A877EF94CF,USR55F9F7716F77,2023-04-19T00:23:13,Frontend,gemini-2.5-pro,Help me debug this error: AttributeError in line 42,557.0,0.004456,0,12.9,Low
LOG0F0C1425B443,USR9322BCA623D7,2022-07-04T12:21:07,Data Science,llama-3.3-70b,Help me refactor this legacy Java code to use streams,2219.0,0.004438,0,4.5,Low
LOG52958B1589A7,USRBE88ECB7B8F6,2023-03-29T09:01:25,DevOps,gpt-4.1,What are the security implications of storing JWT in localStorage?,120.0,0.0024,0,11.2,Low
LOG5925C2526C1E,USRBE76BC0BF7E0,2024-04-16T13:00:37,Frontend,claude-sonnet-4,Write unit tests for this function: {code},4351.0,0.065265,0,5.1,Low
LOG5865CA0EBA03,USRCD4682A1E54D,2024-04-01T19:01:04,Mobile,gpt-4.1,Fix this memory leak in the following C++ code,375.0,0.0075,0,6.2,Low
LOGBE0A89852676,USR417CBC4EC7E0,2022-12-20T13:38:51,DevOps,gpt-4.1-mini,Create a data pipeline for real-time analytics,1196.4889587241357,0.008682664793358455,0,5.0,Low
LOG845734BCEAEE,USRCD4682A1E54D,2023-04-03T17:57:49,Mobile,llama-3.3-70b,Write acceptance criteria for this user story,190.0,0.00038,0,2.2,Low
LOG8A717A94CBF7,USR5BD8B387372A,2024-06-06T22:49:36,Backend,claude-sonnet-4,Create a data pipeline for real-time analytics,3716.0,0.05574,0,1.9,Low
LOGB6E54B306D19,USR1227EBCB774A,2024-03-14T01:32:13,Frontend,claude-haiku-3.5,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,1130.0,0.00339,1,96.1,Critical
LOGCBA3F095EBB8,USRD6B1A1005545,2023-08-18T13:29:11,Security,gemini-2.5-pro,The SSN 123-45-6789 belongs to employee ID EMP001,4723.0,0.037784,1,64.9,High
LOG254B94545900,USRD40A133454C7,2023-04-14T04:14:32,Mobile,github-copilot,Implement a binary search tree in Python,609.0,0.00609,0,9.1,Low
LOGFDC41C4190E6,USR4B6214C8B97B,2022-11-22T08:21:56,Engineering,gpt-4.1-mini,Create a data pipeline for real-time analytics,2617.0,0.010468,0,6.4,Low
LOGA14649010EF7,USRE5367FB3B0C2,2022-12-19T20:20:32,Backend,gpt-4.1,Generate a monthly report for the board,909.0,0.01818,0,9.4,Low
LOG98F17860E7E7,USR5CF2F87353D0,2022-10-21T07:08:28,Security,gpt-4.1-mini,Create a data pipeline for real-time analytics,260.0,0.00104,0,13.1,Low
LOGC1125F58DC42,USR0021F1C8AF83,2022-08-01T00:51:31,DevOps,gemini-2.5-pro,Optimise this pandas DataFrame merge operation,4861.0,0.038888,0,8.5,Low
LOG25717F5BD56C,USR65891F723BA2,2022-09-02T14:18:31,Mobile,gpt-4.1,Write a Python script to parse JSON responses,8753.0,0.17506,0,0.1,Low
LOGE722D28F5994,USR7E7A9B844F98,2023-06-14T22:19:23,Engineering,claude-sonnet-4,The SSN 123-45-6789 belongs to employee ID EMP001,625.0,0.009375,1,59.7,High
